Student ID,Gender,Race/Ethnicity,Parental Education,Lunch Type,Test Preparation,Study Time per Week,Daily Sleep Duration,Math Score,Reading Score,Writing Score,School Type,Internet Access
1292,female,group B,bachelor degree,free/reduced,FALSE,11.2,8.5,77,,58,public,TRUE
1293,male,group E,master degree,,TRUE,,9.5,58,77,55,public,TRUE
1294,male,group E,some college,standard,TRUE,9.4,6.9,58,,70,public,FALSE
1295,male,group D,high school,standard,FALSE,12.6,4.7,56,,75,public,FALSE
1296,female,group B,associate degree,,FALSE,9.5,5.7,100,79,91,public,TRUE
1297,female,group E,master degree,free/reduced,FALSE,13.9,7.7,68,79,71,public,TRUE
1298,male,group A,high school,free/reduced,FALSE,,7.5,34,67,68,public,TRUE
1299,male,group C,high school,free/reduced,TRUE,,5.6,68,,,private,TRUE
1300,male,group E,,free/reduced,FALSE,15.4,8,55,71,53,international,TRUE
1301,female,group C,bachelor degree,free/reduced,FALSE,7.2,,55,100,73,private,TRUE
1302,male,group B,,standard,FALSE,15.4,7.1,49,72,65,private,FALSE
1303,female,group B,some college,standard,FALSE,11,,99,75,26,public,TRUE
1304,female,group D,some college,free/reduced,TRUE,15.5,9.3,70,78,,public,TRUE
1305,female,group E,bachelor degree,standard,TRUE,5.2,7.5,93,72,70,public,TRUE
1306,female,group B,some college,standard,FALSE,6.3,7.2,63,84,44,public,TRUE
1307,male,group A,some college,standard,FALSE,11.9,7.4,72,50,86,public,TRUE
1308,female,group E,master degree,standard,TRUE,,6.5,64,81,41,public,FALSE
1309,male,group C,high school,free/reduced,FALSE,8.4,5,42,85,57,public,FALSE
1310,male,group B,high school,standard,TRUE,7,7.4,75,71,86,public,TRUE
1311,female,group E,some college,standard,TRUE,9.8,7.2,53,80,66,public,FALSE
1312,female,group C,associate degree,free/reduced,FALSE,8.4,3,76,83,70,private,TRUE
1313,female,group E,some college,free/reduced,TRUE,10.3,9.3,58,76,66,private,
1314,female,group E,,standard,FALSE,0,5.6,49,85,70,private,TRUE
1315,female,group E,high school,free/reduced,FALSE,4.2,,45,68,60,public,FALSE
1316,female,group A,some college,,FALSE,12.9,8.4,44,,72,public,TRUE
1317,male,group A,some college,standard,FALSE,9.6,6.2,58,60,79,public,FALSE
1318,female,group C,,standard,TRUE,20.2,10.1,90,57,88,public,FALSE
1319,female,group B,master degree,standard,FALSE,7.7,6.6,79,72,74,public,TRUE
1320,male,group E,associate degree,standard,FALSE,7.9,7.1,58,87,80,public,TRUE
1321,female,group E,high school,standard,TRUE,10.2,8.5,95,91,,private,TRUE
1322,female,group B,high school,standard,FALSE,11.8,6.5,58,74,83,international,TRUE
1323,female,group B,master degree,standard,TRUE,1.2,6.7,81,71,83,public,TRUE
1324,female,group A,high school,standard,FALSE,3.6,8.6,58,64,63,private,TRUE
1325,male,group D,high school,standard,FALSE,11.1,10.2,54,,81,public,TRUE
1326,female,group D,master degree,free/reduced,TRUE,21.8,7.2,100,,68,public,TRUE
1327,female,group D,high school,free/reduced,TRUE,10.9,8.3,69,87,78,public,TRUE
1328,female,group B,high school,standard,FALSE,9.6,6.1,62,65,43,public,TRUE
1329,female,group D,high school,standard,FALSE,16.9,7.4,71,63,,public,TRUE
1330,female,group D,high school,,FALSE,9.2,7.1,84,68,58,public,TRUE
1331,male,group D,some college,free/reduced,TRUE,8.3,9.5,61,90,65,international,TRUE
1332,male,group A,some college,standard,TRUE,5.3,7.5,38,66,66,public,TRUE
1333,male,group E,associate degree,standard,TRUE,9.1,6,73,59,55,public,TRUE
1334,male,group C,,standard,FALSE,15.9,6.6,77,57,,public,TRUE
1335,female,group C,master degree,free/reduced,TRUE,5.4,6.3,77,70,77,public,TRUE
1336,male,group B,some college,standard,TRUE,11.1,8.7,77,77,84,international,FALSE
1337,female,group B,associate degree,free/reduced,TRUE,3.7,7.9,79,66,74,public,TRUE
1338,female,group D,,standard,FALSE,3.8,8,87,93,77,public,FALSE
1339,female,group E,bachelor degree,standard,FALSE,13.3,7.3,76,60,,public,TRUE
1340,male,group A,associate degree,standard,FALSE,19.3,10.3,60,70,90,public,
1341,male,group A,some college,standard,TRUE,6.3,6.5,77,100,71,public,TRUE
1342,female,group C,high school,standard,TRUE,12.3,6.6,37,56,83,private,TRUE
1343,male,group B,bachelor degree,free/reduced,TRUE,10.1,5.4,67,75,86,public,TRUE
1344,male,group C,high school,standard,FALSE,7.1,5.8,100,73,61,public,
1345,female,group D,high school,free/reduced,FALSE,8.8,6.6,78,65,63,private,TRUE
1346,female,group B,bachelor degree,standard,FALSE,12.2,5.9,73,93,76,public,FALSE
1347,female,group C,associate degree,standard,TRUE,10.1,7.2,64,55,80,public,FALSE
1348,male,group E,bachelor degree,standard,TRUE,9.3,8.4,61,68,81,public,TRUE
1349,female,group E,associate degree,free/reduced,FALSE,,8.1,89,56,62,private,TRUE
1350,male,group C,high school,free/reduced,FALSE,8.2,8.7,81,93,66,international,TRUE
1351,female,group D,high school,standard,FALSE,18.4,6,78,79,80,international,TRUE
1352,male,group D,some college,standard,FALSE,4.1,6.8,43,82,51,public,TRUE
1353,male,group B,some college,standard,TRUE,,,41,72,48,international,TRUE
1354,female,group C,associate degree,free/reduced,FALSE,11.3,7.1,64,66,67,public,TRUE
1355,female,group E,high school,standard,FALSE,0.8,6.3,60,54,96,public,TRUE
1356,male,group C,some college,standard,FALSE,16.7,8.2,56,100,60,public,TRUE
1357,male,group D,high school,standard,TRUE,4.6,,76,66,63,private,TRUE
1358,male,group E,high school,standard,FALSE,5.6,6.9,96,69,82,private,TRUE
1359,female,group B,master degree,standard,FALSE,11.8,6.8,66,100,47,public,TRUE
1360,female,group C,high school,free/reduced,FALSE,5.1,7.7,61,89,,public,TRUE
1361,female,group E,bachelor degree,,TRUE,2.1,,77,87,60,private,TRUE
1362,female,group B,associate degree,standard,FALSE,7.6,4.7,82,79,91,private,TRUE
1363,male,group D,high school,standard,TRUE,9.8,9.6,84,79,78,public,TRUE
1364,male,group D,some college,free/reduced,FALSE,7.4,4.4,77,78,85,international,
1365,male,group D,some college,standard,FALSE,14.1,5.2,52,73,68,public,TRUE
1366,female,group E,associate degree,standard,FALSE,,7.8,77,,73,public,TRUE
1367,female,group D,some college,standard,FALSE,7,6.4,66,52,88,private,TRUE
1368,female,group A,high school,free/reduced,TRUE,11.6,5.2,62,81,66,public,TRUE
1369,female,group A,master degree,standard,TRUE,8.2,,93,88,52,public,TRUE
1370,male,group B,high school,standard,FALSE,,7.3,77,91,70,public,TRUE
1371,female,group B,bachelor degree,standard,TRUE,10.1,7.8,86,81,71,private,TRUE
1372,female,group C,some college,standard,FALSE,11.7,5.4,69,68,68,public,TRUE
1373,male,group B,bachelor degree,free/reduced,FALSE,4.8,7.9,56,66,91,public,TRUE
1374,female,group B,high school,standard,TRUE,9,,54,93,58,public,TRUE
1375,male,group B,high school,free/reduced,TRUE,18.9,6.2,56,100,53,public,TRUE
1376,male,group C,some college,standard,FALSE,9.3,9.1,76,62,,private,TRUE
1377,female,group C,some college,free/reduced,TRUE,12.3,,92,86,,public,TRUE
1378,male,group A,some college,standard,TRUE,7.7,7.5,53,98,80,private,TRUE
1379,female,group B,associate degree,standard,FALSE,17.3,4.9,96,76,44,public,TRUE
1380,female,group E,high school,standard,TRUE,6.6,9.1,46,89,82,private,FALSE
1381,male,group E,associate degree,standard,TRUE,,8,49,55,75,public,FALSE
1382,female,group D,high school,standard,TRUE,9.2,,72,55,79,public,
1383,female,group D,some college,free/reduced,FALSE,7.1,8.4,68,73,62,international,TRUE
1384,female,group C,master degree,standard,TRUE,12.7,5.3,84,79,66,private,FALSE
1385,male,group C,high school,standard,TRUE,15,7.3,78,83,,public,TRUE
1386,male,group C,associate degree,free/reduced,TRUE,12,7.7,62,76,69,public,TRUE
1387,female,group B,high school,standard,TRUE,,8,87,78,70,public,TRUE
1388,female,group C,high school,free/reduced,FALSE,7.1,6,85,83,74,public,TRUE
1389,female,group D,high school,standard,FALSE,,6.4,66,80,83,international,TRUE
1390,female,group A,bachelor degree,free/reduced,FALSE,8.6,5.9,67,64,98,private,TRUE
1391,male,group C,bachelor degree,free/reduced,TRUE,17.1,6.4,41,59,68,private,TRUE
1392,male,group E,some college,standard,TRUE,13.5,8.3,60,,87,public,TRUE
1393,female,group E,high school,standard,FALSE,15.2,4,73,74,85,private,TRUE
1394,male,group A,some college,free/reduced,FALSE,13.3,7.2,55,85,79,public,TRUE
1395,male,group C,,standard,FALSE,16.6,8,67,86,73,private,TRUE
1396,female,group B,associate degree,standard,FALSE,8.5,,58,47,63,international,TRUE
1397,male,group D,high school,free/reduced,FALSE,,7.5,72,64,70,international,FALSE
1398,male,group E,some college,free/reduced,TRUE,19.5,6.1,86,73,58,private,TRUE
1399,female,group C,high school,free/reduced,FALSE,,8.3,80,67,61,private,TRUE
1400,male,group C,bachelor degree,free/reduced,FALSE,11.2,6.5,56,81,61,public,TRUE
1401,male,group E,some college,standard,FALSE,11.5,7.8,80,88,82,public,FALSE
1402,female,group B,some college,standard,FALSE,,4.9,71,52,80,public,TRUE
1403,male,group C,,standard,FALSE,7.5,5.7,78,68,75,public,TRUE
1404,male,group E,high school,free/reduced,FALSE,16.3,6.4,86,100,76,public,FALSE
1405,female,group B,master degree,free/reduced,TRUE,10.6,4.3,63,84,,public,TRUE
1406,male,group B,high school,standard,FALSE,7.5,6.8,70,,46,public,TRUE
1407,female,group C,associate degree,standard,FALSE,,6.3,55,58,72,public,TRUE
1408,female,group E,,standard,FALSE,10.2,10.3,60,61,72,public,TRUE
1409,male,group A,,standard,FALSE,6.7,,66,74,67,public,TRUE
1410,female,group C,master degree,,TRUE,2.4,9.6,76,71,58,private,FALSE
1411,female,group C,bachelor degree,standard,TRUE,8.7,8.2,67,76,55,public,TRUE
1412,male,group C,,free/reduced,TRUE,3.9,8.5,83,78,84,public,TRUE
1413,male,group B,high school,standard,TRUE,8.2,6.4,54,40,81,public,TRUE
1414,female,group A,bachelor degree,standard,TRUE,8.7,7,53,100,,international,TRUE
1415,male,group B,bachelor degree,standard,TRUE,13.3,8,56,78,55,international,TRUE
1416,male,group D,master degree,free/reduced,FALSE,5.2,6.8,70,,80,public,TRUE
1417,male,group E,associate degree,standard,FALSE,6.5,8.4,57,,70,public,TRUE
1418,male,group B,associate degree,standard,TRUE,10.9,8.4,77,77,62,public,TRUE
1419,male,group C,high school,standard,FALSE,2.6,6.6,56,69,69,public,TRUE
1420,female,group A,high school,standard,FALSE,8.5,7.8,83,81,78,private,TRUE
1421,male,group E,high school,standard,TRUE,8.5,6,64,61,62,public,TRUE
1422,female,group B,some college,standard,FALSE,11,7.1,90,77,68,private,
1423,female,group E,bachelor degree,standard,TRUE,,,54,67,63,public,TRUE
1424,male,group E,high school,standard,FALSE,2,8.9,65,61,,private,TRUE
1425,male,group C,high school,standard,TRUE,7.6,6.1,82,64,79,international,TRUE
1426,female,group B,bachelor degree,standard,TRUE,1.2,6.2,51,45,79,public,TRUE
1427,female,group E,some college,free/reduced,FALSE,10.6,8.1,63,,64,public,TRUE
1428,female,group D,high school,standard,FALSE,5.4,6.3,25,90,74,public,TRUE
1429,male,group D,master degree,free/reduced,FALSE,8.1,6.4,49,70,72,public,TRUE
1430,male,group E,master degree,,FALSE,15.7,6.2,69,70,60,public,TRUE
1431,male,group D,some college,standard,TRUE,6,6.9,63,65,52,public,FALSE
1432,female,group E,high school,standard,TRUE,4.1,7.6,71,55,83,public,TRUE
1433,male,group E,high school,standard,TRUE,4.7,,84,82,100,public,TRUE
1434,female,group A,associate degree,standard,TRUE,8.1,,44,59,56,private,TRUE
1435,female,group B,master degree,standard,FALSE,13.7,7.1,73,88,61,private,TRUE
1436,female,group B,high school,standard,FALSE,7,6.9,83,76,61,public,TRUE
1437,male,group B,some college,free/reduced,FALSE,7.8,6.4,81,66,89,public,TRUE
1438,female,group E,master degree,standard,TRUE,6.4,7.8,63,71,72,public,TRUE
1439,male,group A,,free/reduced,TRUE,11.6,7.3,77,83,88,public,TRUE
1440,male,group E,some college,standard,TRUE,,,80,34,65,public,TRUE
1441,male,group B,,standard,FALSE,18.8,6.3,85,70,88,public,TRUE
1442,female,group C,some college,free/reduced,FALSE,15.9,,70,,72,public,TRUE
1443,male,group C,,standard,FALSE,23.5,6.5,76,75,72,private,TRUE
1444,male,group E,master degree,free/reduced,FALSE,4,4.9,78,62,73,public,FALSE
1445,male,group A,some college,standard,TRUE,,7.9,55,70,80,private,TRUE
1446,female,group C,bachelor degree,standard,TRUE,7.3,6.4,100,83,74,international,TRUE
1447,male,group C,high school,standard,FALSE,9.2,,64,82,77,public,TRUE
1448,female,group B,some college,free/reduced,FALSE,18.6,8.4,96,77,94,public,TRUE
1449,female,group C,associate degree,standard,TRUE,13.4,6.6,75,,61,international,TRUE
1450,female,group A,bachelor degree,free/reduced,TRUE,12.4,7.4,59,84,65,public,FALSE
1451,female,group C,bachelor degree,free/reduced,TRUE,,6.3,85,70,,private,TRUE
1452,male,group C,master degree,standard,TRUE,12.3,7.2,67,70,72,public,TRUE
1453,male,group A,some college,standard,FALSE,3,,70,81,92,public,TRUE
1454,male,group B,high school,free/reduced,FALSE,10.1,8.2,65,93,42,public,TRUE
1455,female,group C,high school,free/reduced,TRUE,5.6,7.3,75,62,70,public,TRUE
1456,female,group C,some college,standard,FALSE,15.3,5.9,75,64,,public,TRUE
1457,female,group D,some college,standard,TRUE,8.4,4.7,47,66,63,private,TRUE
1458,female,group C,,free/reduced,TRUE,13.6,6,87,55,65,public,TRUE
1459,male,group B,some college,free/reduced,FALSE,12.8,7.6,72,,95,public,TRUE
1460,male,group D,associate degree,,FALSE,9.5,,70,66,59,international,TRUE
1461,female,group B,bachelor degree,standard,TRUE,3.4,7.6,81,78,72,public,TRUE
1462,male,group E,master degree,free/reduced,TRUE,9,9.8,51,77,53,public,TRUE
1463,female,group D,associate degree,standard,TRUE,11.9,7.7,51,69,54,public,TRUE
1464,female,group A,associate degree,standard,TRUE,9.2,8.7,82,71,67,public,TRUE
1465,male,group E,high school,standard,TRUE,12.4,5.5,56,60,70,public,FALSE
1466,female,group A,,standard,TRUE,16.1,,81,83,67,public,TRUE
1467,male,group B,high school,free/reduced,TRUE,7.2,6,51,78,78,private,TRUE
1468,male,group E,associate degree,standard,FALSE,18.2,7,71,70,67,private,TRUE
1469,female,group D,,free/reduced,TRUE,12.5,6.1,77,74,65,public,TRUE
1470,female,group B,associate degree,standard,FALSE,7.3,5.5,73,45,62,private,FALSE
1471,male,group E,associate degree,standard,TRUE,0.8,6.6,100,78,,public,FALSE
1472,male,group D,some college,standard,FALSE,4.1,6.5,68,67,72,public,TRUE
1473,female,group B,master degree,standard,FALSE,16.1,4,65,77,56,public,TRUE
1474,female,group C,bachelor degree,free/reduced,TRUE,,4.9,100,69,62,private,TRUE
1475,female,group C,some college,standard,TRUE,10.4,,73,49,74,public,TRUE
1476,female,group B,master degree,free/reduced,FALSE,16.8,8.6,100,87,66,public,TRUE
1477,male,group B,bachelor degree,standard,TRUE,,7.1,42,60,69,public,TRUE
1478,female,group B,bachelor degree,free/reduced,FALSE,4.6,,88,78,59,international,
1479,male,group C,some college,,FALSE,12.5,6.7,90,80,38,public,TRUE
1480,male,group D,high school,standard,FALSE,17.4,,63,73,34,international,TRUE
1481,female,group C,high school,standard,FALSE,,8.5,56,92,65,private,TRUE
1482,male,group C,master degree,,FALSE,10,8,99,63,70,private,TRUE
1483,female,group A,master degree,standard,TRUE,5.5,5.4,57,70,60,public,TRUE
1484,male,group D,some college,standard,TRUE,0,8.1,61,55,67,public,FALSE
1485,male,group B,associate degree,free/reduced,FALSE,1.2,7.8,71,100,94,public,TRUE
1486,female,group A,bachelor degree,standard,TRUE,20.3,8.5,63,61,58,public,TRUE
1487,female,group C,associate degree,standard,FALSE,,5,27,54,80,public,TRUE
1488,female,group E,associate degree,free/reduced,FALSE,,8.3,69,75,77,public,TRUE
1489,male,group A,,standard,FALSE,15.4,7.7,36,98,68,public,TRUE
1490,female,group C,high school,free/reduced,TRUE,16.9,9.7,76,,,public,TRUE
1491,female,group C,associate degree,free/reduced,FALSE,11.5,,79,77,49,public,TRUE
1492,female,group B,high school,standard,TRUE,8.4,6.5,59,63,79,private,TRUE
1493,female,group C,,standard,TRUE,12.5,8.1,88,82,84,public,TRUE
1494,male,group C,some college,free/reduced,TRUE,16.5,7.3,76,86,59,public,TRUE
1495,male,group C,,free/reduced,FALSE,7.7,7.4,82,71,72,public,
1496,female,group C,some college,free/reduced,TRUE,,8.3,69,96,67,public,TRUE
1497,female,group B,some college,free/reduced,TRUE,9.8,7.4,100,58,71,public,FALSE
1498,male,group D,some college,free/reduced,FALSE,20.7,6.6,56,65,84,private,TRUE
1499,female,group C,bachelor degree,standard,FALSE,4.6,9.6,76,74,72,international,TRUE
1500,male,group E,high school,free/reduced,TRUE,11.8,8.9,76,81,68,private,
1501,male,group B,bachelor degree,free/reduced,FALSE,7,5.4,63,69,43,public,TRUE
1502,male,group B,associate degree,free/reduced,FALSE,8.9,8.3,48,96,95,public,FALSE
1503,male,group C,bachelor degree,free/reduced,TRUE,9.3,8.2,56,73,82,public,FALSE
1504,female,group C,associate degree,free/reduced,FALSE,9.7,6.8,100,75,85,private,FALSE
1505,female,group E,,free/reduced,FALSE,3.3,8.4,76,,100,private,TRUE
1506,male,group E,,free/reduced,FALSE,8,7.4,59,62,45,international,TRUE
1507,male,group E,associate degree,free/reduced,FALSE,4.4,8.3,63,46,89,international,TRUE
1508,male,group B,some college,free/reduced,FALSE,,8.9,66,62,76,public,TRUE
1509,male,group B,some college,standard,FALSE,8.7,7.2,59,62,76,public,TRUE
1510,male,group B,associate degree,standard,TRUE,8,6.6,53,84,,international,TRUE
1511,female,group A,associate degree,free/reduced,TRUE,9.8,6.6,79,86,73,public,TRUE
1512,male,group B,bachelor degree,free/reduced,FALSE,11.8,8.8,63,85,52,public,TRUE
1513,male,group D,some college,free/reduced,TRUE,6.8,7,98,67,63,public,TRUE
1514,male,group C,high school,standard,TRUE,10.1,7.5,65,64,47,public,TRUE
1515,male,group D,bachelor degree,standard,FALSE,,7.3,86,68,80,public,TRUE
1516,female,group B,some college,standard,TRUE,19.3,,71,57,,public,TRUE
1517,male,group E,high school,standard,FALSE,11.9,10,45,,80,public,TRUE
1518,male,group B,some college,standard,FALSE,16.3,6.3,46,53,55,public,TRUE
1519,female,group A,associate degree,free/reduced,FALSE,11,6.9,65,93,83,public,TRUE
1520,male,group E,some college,standard,TRUE,9.1,7.5,79,72,72,international,FALSE
1521,female,group D,associate degree,standard,FALSE,0,8.2,71,66,60,private,TRUE
1522,male,group A,bachelor degree,free/reduced,FALSE,12,6.5,74,79,68,public,TRUE
1523,male,group E,master degree,free/reduced,TRUE,19.9,7.4,68,54,58,public,TRUE
1524,male,group B,,standard,TRUE,,6.5,83,62,68,public,TRUE
1525,female,group C,some college,standard,TRUE,12.3,7.3,100,48,53,public,TRUE
1526,male,group B,high school,free/reduced,TRUE,7.5,7.9,96,80,73,public,TRUE
1527,female,group E,associate degree,standard,FALSE,9.4,8.7,81,58,95,private,TRUE
1528,female,group E,bachelor degree,standard,TRUE,8.5,8,55,72,69,international,TRUE
1529,male,group C,,free/reduced,TRUE,8.5,,79,75,,public,
1530,female,group D,high school,standard,TRUE,10.6,8.8,52,54,58,public,TRUE
